Site,Job Title,Company,Location,Link,Description
Seek,Quality Engineer,LEAP Dev,Sydney NSW,https://www.seek.com.au/job/66948085?type=standout#sol=1dc8361806c7c894178f6a44323798abb5b5f606,"LEAP Dev is the “Software House” powering the market leading LEAP Legal Software. Founded 30 years ago, we have been helping small to medium sized law firms to be more productive and reduce their non-billable time so they can concentrate on what is important, their clients! We commit more than $20 million a year to research and development and our cloud-based products make it easy for our clients to operate anytime, from anywhere!   We are looking for a Quality Engineer to join the Development team. In this role, you will work with a mixture of test automation approaches and tools and be involved in the development and implementation of continuous testing, both Functional and Non-Functional.   Why join LEAP Dev?  We build and develop a market leading, “Legal Tech” product, with offices in Australia, New Zealand, United States, Canada, United Kingdom and the Republic of Ireland. We are committed to innovation and global expansion of our products and are constantly utilising new technologies to better our client experience. Our hybrid work environment offers the best of both worlds, whether you prefer to be in the office or work from home you have the flexibility to work however suits you. We encourage our employees to have a voice and to collaborate with each other to work on technical solutions, of course we have company visions and goals, but we want you to help us achieve these! We will invest our time and money in you to help develop your career. Open discussions and reviews will help us understand your career aspirations, maybe it’s a new AWS certification you are after or an internal move to a new area, we will support you and your goals As a LEAP Dev employee, you will receive a competitive salary, paid learning and development opportunities, access to an employee share system that has been highly profitable, free platinum gym membership, above standard parental leave policy, social events and MUCH MORE!  What will you be working on as the Quality Engineer at LEAP Dev?  Create test code for product(s), preferably in a BDD or TDD fashion. Code reviews via pull requests System, System Integration and Exploratory testing Documentation of test coverage & cases Use of JIRA for quality assurance Assist with process improvements to help increase efficiency in software delivery.  What do you need to become a Quality Engineer at LEAP Dev?  4+ years experience in a Quality/Test Engineering role Clear and concise communication skills Good team player Self-starter with a pro-active can do attitude. Problem solving and analytical skills. Experience with Puppeteer / Playwright preferred but not necessary. Proficiency in languages like C#, Java, JavaScript/TypeScript. C# and JavaScript/Typescript are preferable. Ability to apply the Page Object Model for Web automation. Knowledge of other design patterns are preferable (factory and abstract factory patterns) Proficiency in middleware testing and associated tools Knowledge of developing Mock Services Proficiency in writing SQL Knowledge of BDD and TDD techniques Proficiency using testing frameworks. Proficiency in using distributed source and version control tools. Knowledge of session-based testing.  We are in this together   At LEAP Dev, we promote equal opportunity. Creating a culture of diversity and inclusion not only promotes innovation but we believe is the right way to do business. Our LEAPsters bring different cultures, genders and perspectives to their days and we wouldn't have it any other way.   We welcome and encourage you to apply, no matter who you are or how you identify.   If you have the relevant experience (or close to it!) and like the sound of the role and LEAP Dev, we would love to see your application and continue your journey to joining us!"
Seek,E&I Quality Engineer,McConnell Dowell Constructors (Aust) Pty Ltd,Sydney NSW,https://www.seek.com.au/job/66938444?type=standout#sol=d26d2f58cc95be4090c9d0ab7b980590d55c6ddc,"About the Role  The Electrical and Instrumentation Quality Engineer is responsible for establishing a system for quality control that will identify and confirm that the characteristics of work processes and the finished works meet the requirements of the design. To be successful in this role you will:  Provide advice and support to the Project Manager for the development, implementation, review, and revision of the Quality Management Plan (QMP). Effectively coordinate implementation of the Quality Management System across all facets of the works including purchased items and subcontract works. Timely progression of Completions Packages for handover of the Works to the Client. Interact with Managers, Engineers and field personnel to implement the Quality Management System and coordinate on-site quality assurance activities. Lead the implementation of the Quality Management Plan (QMP) and the Completions and Handover Management Plan (C&HMP).    About you  Tertiary Degree (Engineering Bachelor level) or certificate or relevant experience. Extensive experience in construction working with a Quality Management System that has been certified by an accredited third party. Experience in quality management roles and activities. Thorough understanding of ISO 9000/1 principles.    Don’t tick all the boxes but you’re still excited about this opportunity?  We’re dedicated to building a diverse workplace, so we also look at applicants with great transferable skills from similar industries.  If that's you, we encourage you to still apply as you may just be the right candidate for this role or one of our other opportunities.   About UsMcConnell Dowell – Creative ConstructionOur purpose is Providing a Better Life. We do that through delivering projects that connect, support and sustain communities, and through providing career opportunities that challenge, reward and grow our people.   From remote major resources and energy projects to city-shaping transport and water infrastructure, we have constructed thousands of high-quality, complex projects for our customers and communities over more than 60 years, in Australia, New Zealand, the Pacific Islands and Southeast Asia.  Why join us?The work you’ll do will have a tangible positive impact on people’s lives, including yours. The diversity of our projects, roles and locations means greater development opportunities. We invest in our people to set and reach personal and professional goals and we have some of the best mentoring minds in the business to help you do that.  Because when you grow, we all grow.  McConnell Dowell actively seeks and celebrates diversity, inclusion, and individuality. In a culture low on ego and high on support, we encourage everyone to make an impact. We're big enough to take on community-shaping projects, but small enough for you to have an influence on how we do things.  So, join us, be you, and help us create better together. Apply now!  We are an equal opportunity employer. People of all ages, abilities, sexual orientation, gender identities & cultures including Aboriginal, and Torres Strait Islanders are strongly encouraged to apply. Please note all successful applicants must hold valid work rights for Australia and pass a satisfactory pre-employment medical which includes drug and alcohol checks. This role is being sourced through McConnell Dowell directly and not accepting applications via external recruitment agencies."
Seek,QA Engineer,Just Digital People,Brisbane QLD,https://www.seek.com.au/job/66756965?type=standard#sol=391b4cca564403d5ae45c1b7caaa8c134f264677,"Just Digital People are currently working to find an experience QA Engineer for one of our clients. If you are looking for a place where you can genuinely be appreciated for your quality of work alongside a laid back and supportive team, then this is the company for you! With global career opportunities in a network of brands and businesses, our client work hard, have fun, and help people see the world.    This role will see you developing and maintaining automation tests as well as recommending improvements. You will coordinate with other teams through the development lifecycle, specifically working with developers and educating them on best test practices.    The office is conveniently located in Brisbane City and you’ll have flexible working conditions with only 1-2 days a week in office.    About You:  Experience working across Systems, Integration, API and E2E testing. (Ideally 5 years)  Experience using Selenium/Cypress/Cucumber/Jest Experience with API testing, specifically with Postman and Selenium Programming knowledge with JavaScript & Typescript Experience with CI/CD pipelines, foe example GitHub Actions Experience in planning, coordinating and reporting on test efforts and coaching team members on best practices (ideally 3 years)  If this role ticks all your boxes and you want to know more, please apply below or reach out directly for a confidential chat! Kierstin McQuown kierstin@justdigitalpeople.com.au 0452 617 945"
Seek,Quality Engineer,Design & Build,Sydney NSW,https://www.seek.com.au/job/66872342?type=standard#sol=d11ad4b77ec92395d4ad6e8e4ed1938c39982607,"The Quality Engineer will provide experienced quality assurance support to the construction team, resolving defects, and other issues and ensuring the project meets client and government specifications.  Reviews design plans, process procedures, and quality manuals to ensure that the projects meet the clients and government quality and product integrity requirements. Supports the construction and operations team by providing analysis and expertise throughout the inspection process. Identifies root causes of problems in the production process; recommends and/or implements corrective measures. Analyzes data to identify trends in product quality or defects with a goal of mitigating and preventing recurrence and future defects  About you:  Bachelor’s degree in engineering or related discipline required Previous experience within the civil construction/infrastructure industry. Extensive knowledge of or the ability to quickly learn production processes. Excellent interpersonal skills with the ability to serve as a liaison with developers, project managers, and customer support Thorough understanding of federal, state, local, and industry standards, guidelines, and regulations. Strong analytical and problem-solving skills Proficient with Microsoft Office Suite or related software  For any questions regarding this role or other opportunities with D&B and our clients, please contact Chris Ledger on 0411923266, cledger@designandbuild.com.au or click apply. Your application will be treated as strictly confidential."
Seek,Quality  Operations Support Engineer,Australian Nuclear Science and Technology Organisation,Clayton SouthMelbourne VIC,https://www.seek.com.au/job/66899755?type=standout#sol=f19d4b139af5ccc362cb52c3f0a228e6a90d3bf3,"Company description:Australian Nuclear ScienceJob description:   Position Overview    Ongoing | Full Time | $92k - $98k +15.4% super Work-life balance | Flexible working arrangements Free onsite parking. Cafe onsite (Clayton - South East Melbourne location) Working along-side teams that support leading-edge research and development      About the Opportunity   We are seeking a self-motivated Quality Engineer to join our team at ANSTO's Australian Synchrotron based in Clayton, reporting to the Quality and Risk Manager. You will need to be hands-on, have an eye for detail, and be able to work closely with engineering and science teams to solve problems and ensure compliance to management system requirements.     About You   Ideally you will have the following qualifications and skills:  A Bachelor degree qualification in Engineering or Quality Assurance. Quality Assurance  experience in Manufacturing/ Engineering industry Experience in developing equipment inspection and test plans and ensuring equipment calibration. High level of computer literacy (mainly Word, Excel and databases). Certificate in internal auditing or a recognised auditor certification Experience in conducting effective internal audits      Your Duties and Responsibilities    Oversee and support testing, inspection, and validation of critical equipment and technical systems, spares, plant and facilities. Ensure equipment is calibrated by external service providers and equipment owners, with the level and frequency of calibration appropriate to the intended use of the equipment, and with suitable traceability. Provide expert advice in tender review processes as an SME for project quality planning and supplier quality assurance. Develop and improve management system procedures, tools and templates to support operations and quality planning for projects. Conduct process, inventory and compliance inspections and internal audits and identify any need for improvement and/or corrective action. Lead complex investigations for the resolution of quality issues in a timely manner. Occasionally witness factory acceptance testing or first article inspections at the supplier locations, as required for operational, capital and major projects. Assist with external management system audits.    Please click here to view the Position Description.   Please click here to view the Position Description.     About Us   ANSTO leverages great science to deliver big outcomes.  We partner with scientists and engineers and apply new technologies to provide real-world benefits.  Our work improves human health, saves lives, builds our industries and protects the environment.  ANSTO is the home of Australia's most significant landmark and national infrastructure for research.  Thousands of scientists from industry and academia benefit from gaining access to state-of-the-art instruments every year.      Benefits of Working with Us   ANSTO employees are passionate about what they do. We enjoy being part of an organisation making a difference in the lives of Australians.  We support and reward our employees through eligibility for:  Training, development and mentoring opportunities  Performance based salary increases  Work-life balance with generous leave entitlements and flexible conditions    If you want to join a world class organisation that's making a difference in the lives of Australians, apply now!     How to Apply   For further technical information relating to this position please refer to the Position Description or contact Kathleen Riches, Quality Risk Manager on kathleer@ansto.gov.au.  For all other queries please contact Talent Acquisition on (02) 9717 3359. To be eligible for appointment, applicants will require a security and pre-employment medical assessment.   Application closing date:  1 May 2023 at 11.59pm   In order to solve great challenges, we need great minds and great teams. At ANSTO, we understand that diverse teams produce better outcomes and we value the merit that a diverse perspective can bring to our team. We encourage people from diverse backgrounds to apply for our roles including Aboriginal and Torres Strait Islander people, primary carers, those with a disability, and women in STEM. ANSTO is a charter member of the Science in Australia Gender Equity (SAGE) initiative and is proudly taking action to create a gender-inclusive workforce.    Profile description:Reporting to the Quality and Risk Manager., you will be required to work closely with engineering and science teams to solve problems and ensure compliance to management system requirements.We offer: Benefits of Working with Us   ANSTO employees are passionate about what they do. We enjoy being part of an organisation making a difference in the lives of Australians.  We support and reward our employees through eligibility for:  Training, development and mentoring opportunities  Performance based salary increases  Work-life balance with generous leave entitlements and flexible conditions    If you want to join a world class organisation that's making a difference in the lives of Australians, apply now!"
Seek,Engineer - Quality,Ertech Pty Ltd,WangaraPerth WA,https://www.seek.com.au/job/66843348?type=standout#sol=eca25a3c4dad2c597c6262b09b3355ef8c4a2016,"ERTECH is an Australian and employee owned Civil and Electrical Construction business with a solid 40 years delivering our services to private, local, State and Federal Government sectors across Australia. This is an exciting time to join our business as we continue to grow our capability in Transport, Mining, Oil & Gas, Water, Defence, Waste & Environment, Power, Aviation and Community infrastructure.
We are proud of the work we produce and the long-standing relationships we build and are now recruiting for a Quality Engineer to be part of our team and ongoing success. Our project delivery experience within the oil & gas sector is diverse and includes delivering construct only, design and construct and minor works, as well as operational and maintenance services across a range of works including both civil and structural works.
Your role:

Administration of project quality documentation, processes and system improvements
Managing subcontract quality systems including audits and inspections
Complying with specifications, testing requirements, drawing specifications
Work towards the delivery of the assigned scope of work, within budget constraints, contract requirements and quality assurance guidelines.
Work closely with field staff, including Engineers and Supervisors.

 Your background 

You love all things QA/QC!
B.Eng (Civil) preferred but other qualifications considered along with relevant experience
Strong understanding of AS/NZS 4801, ISO 9001 and 14001
A good blend of experience; hungry to expand your knowledge, and a desire to work hard with the project team

At Ertech we lay a foundation centred around core values, positive interactions and a good culture and our leaders stay connected to employees. This is a great opportunity! If you’re looking to go to work because the atmosphere is one in which you can flourish whilst building on your career there’s no better time to join the Ertech team than now!
To apply for this position, please click the ‘Apply’ button today. All applications will be treated with strict confidence. 
 We actively support and encourage applications from a wide sector of the community."
Seek,Quality Assurance Engineer,Bluefin Resources Pty Limited,DarlinghurstSydney NSW,https://www.seek.com.au/job/66814451?type=standard#sol=8eb67c11e05804ee8127cbea1be911b0aedcbc09,"Senior QA Engineer | 6 + 6 Month Contract | $720 - $1020 P/D Incl. Super $625 - $925 P/D + Super 6-Month Contract + ExtensionSydney Office + WFH The Role:The role is part of a team of skilled, multi-disciplinary technologists focusing on retail payments platforms. This role will require a self-motivated, focused and flexible candidate to work in a small team currently implementing the payment platform. This role will be responsible for establishing a testing practice within the team and project. You will be responsible for designing and implementing automated tests. The organisation uses REST Assured and you will use this tool and others to create the test scripts.  Required Experience:Ability to work from conception to implementation; Experience designing automated test pipelines. Experience designing automated test scripts for both functional andnon-functional requirements; Helping the principal engineer and product manager to understand what the QA looks like. Experience implementing automated test scripts; Experience in testing REST APIs. Experience with CI/CD, particularly the addition of automated tests in CI/CDPipelines. Experience with Postman; Experience in testing web application user interfaces. Desirable experience:Any industry background in QA Engineer roles - The above ""key requirements"" are the most important elements of the role. Hands-on experience with Java or .NET programming. Experience with the REST assured testing library.  Experience with Azure DevOps; CI/CD pipelines. Experience with JIRA/Confluence.     If this sounds like your next role, please apply!Unfortunately, this role does not support sponsorship and is only available for candidates within Australia.  IMPORTANT: By submitting your email address and any other personal information when you APPLY to a job, you consent to such information being collected, held, used and disclosed in accordance with our COLLECTIONS NOTICE and PRIVACY POLICY.http://www.bluefinresources.com.au/privacy-policy [link removed]IMPORTANT: By submitting your email address and any other personal information when you APPLY to a job, you consent to such information being collected, held, used and disclosed in accordance with our COLLECTIONS NOTICE and PRIVACY POLICY.http://www.bluefinresources.com.au/privacy-policy [link removed]"
Seek,Returned Assets Engineer (QA Engineers),Resource Services Group X Pty Ltd,Melbourne VIC,https://www.seek.com.au/job/66629477?type=standard#sol=f17fa2e60d35ccdc43f7549991bba8c99c0294d7,"RSGx invites applications from Returned Assets Engineers to join us on a Permanent basis in Melbourne. The Company:    RSGx are an established management and engineering consultancy that have a portfolio of projects across the Infrastructure, Mining, Oil & Gas and Telecommunication sectors. With multidisciplinary capabilities in design, construction, commissioning, operations and maintenance RSGx provide services to a wide range of clients both nationally and internationally.     The Position:  Resource Services Group X are currently seeking Returned Asset’s Engineer to join us in Melbourne Central.      The Key Responsibilities:     Collaborate with the project team to develop a comprehensive asset handover plan, including clear timelines and key milestones, and ensure its effective implementation. Engage with various stakeholders to identify specific asset handover requirements and ensure their successful execution. Oversee the installation of all assets in compliance with project specifications, ensuring the timely completion of all required documentation, such as as-built drawings, operation and maintenance manuals, and safety certificates. Coordinate with stakeholders to facilitate the smooth handover of assets, ensuring adherence to agreed-upon handover procedures and timely completion of all necessary documentation. Provide comprehensive training and support to stakeholders, as needed, to ensure the proper operation and maintenance of all assets. Establish and maintain an effective asset management system to track, monitor, and document asset performance throughout their life cycle.   Qualifications and Experience:   Tertiary qualifications in Engineering, construction management or a related field with a Science or Quality focus.  At least 3 years' experience in a project-focused quality role in the construction or major infrastructure industries. Relevant Earthworks and/or Tunneling experience in a project-focused quality role in the construction or major infrastructure industries.  Interest and exposure to construction project quality management and controls.       If successful, you will find yourself working within an experienced, energetic, and collaborative team environment, with a great focus on stability, and career development. You will be part of a team providing the full range of Electrical solutions with a strong pipeline of future works.    The Next Stage If you are on the lookout for an opportunity that will progress your career, then I would love to hear from you. Apply now by sending a copy of your most updated CV.     Please check our website for further opportunities, apply for job alerts or to refer a friend. www.rsgx.com"
Seek,Quality Assurance Engineer,BizCover,Sydney NSW,https://www.seek.com.au/job/66529573?type=standout#sol=50dc501646f06c21513dd3f39bde535732b097ed,"BizCover who?You haven’t heard of us? We dominate the SME business insurance market by having an online platform that makes comparing and buying business insurance a super easy process. Not to toot our own horn but we have been recognized in Deloittes fast 50 companies as one of the fastest growing technology companies and Westpac’s top 20 businesses of tomorrow - #killingitAbout the team You will be joining our growing technology team as QA Engineer. We are looking for a talented Automation Quality Assurance Engineer to collaborate with the various team members to improve quality through automation, tools, and processes. You would be involved in automating test scenarios and manual testing of user stories with the aim of improving overall quality in both the current and new platform being built.Day to day responsibilities   Verification of delivered software, features and functionality Working in a scrum team involving automation and manual testing Collaborating closely with engineers, BA’s and other stakeholders Assisting and coaching other teams when ad-hoc requests come through for testing Documenting relevant items Perform manual SIT, functional, End to End and regression testing Detect, log and take ownership of issues and defects Write manual test cases where necessary and add automated test cases for the existing framework (selenium / playwright and c#) Executing test cases on frontend and backend application layers Testing web applications across multiple browsers and platforms Maintain / Create test data for the automated test scripts Technical scripting for data validation, log checking, and test automation development  About you   At least 4-6 years of automated testing experience with an emphasis on browser automated testing using tools such as selenium web driver / playwright Exposure to C# or Java API testing experience - Manual and Automated Manual testing experience – regression, functional, exploratory. Great to have experience in performance testing using JMeter or k6 Demonstrable experience in writing test cases from user stories Familiar with Agile methodology and using Behaviour Driven Development (BDD) for acceptance criteria GitHub exposure highly desirable Good to have knowledge around Cross Browser Test automation using tools like LambdaTest, Perfecto etc Good to have knowledge around PDF testing using freeware or any tools like applitools Experience with writing and executing SQL queries Practical knowledge of continuous integration tools (e.g., teamcity, GitHub Actions etc) highly regarded Ability to prepare test plans Good analytical skills and an inquisitive mind Keen to learn new technologies and frameworks  Inter-personal  Good communicator Strong attention to detail with the ability to approach problems in a logical and structured method Collaborate effectively with other team members You proactively seek knowledge about new tools and technologies to find better solutions to technical problems Continuous Improvement mindset. If you think something can be improved, you will speak your mind and provide a real way forward to achieve this.  Our tech stack   C#, ASP.NET MVC, React, Angular .NET Core NUnit, Selenium, Junit GitHub, TeamCity, Octopus Deploy, GitHub Actions Kubernetes, Docker gRPC SQL Server, MongoDB Amazon Web Services (AWS: EKS, SQS, SNS, Lambda, Cognito)     Are you a high performer looking for a team that shares your drive and ambition? Look no further!   At BizCover, our culture is centered around four core values that drive our high-performance culture. We're all about being customer fanatics, providing exceptional service to our clients with a keen eye on exceeding expectations. As enthusiastic drum beaters, we celebrate our successes and support our teammates in reaching new heights.Our team is made up of exceptional individuals who are all striving to be the best in their field. We're constantly challenging ourselves to improve, whether it's through ongoing training and development, or simply pushing ourselves to be better every day.We are an equal opportunity employer and welcome applicants from all backgrounds. We celebrate diversity and are committed to creating an inclusive and welcoming environment.If you have a passion for Technology and a commitment to diversity and inclusion, we encourage you to apply."
Seek,QA Engineer Lead / Senior $200K+,Green Light PS Pty Ltd,Sydney NSW,https://www.seek.com.au/job/66556015?type=standard#sol=81b0e23cf1ecbb7d509440544d9d2b74582080c9,"QA Lead Engineer - Top $$ PERMQuality Assurance Engineering with Networking ExperienceAward winning fast paced R&D team with a start-up culture and make your mark on industry are looking for a candidate that is passionate about technology and loves to innovate.  As a key innovator in the R&D team, this role is critical, responsible for the Quality of the clients core product.  An ideal candidate will have:Work closely with Development Engineering as part of a global R&D team to define, test and document product’s quality, scale and performance, responsible for on-time, quality production releases.Definition and continuous improvement of Netlinkz CI/CD architecture and automation pipelines as part of planning and building test infrastructure.Write functional and end-to-end test plans for product features as well as conducting tests and documenting results.Act as escalation point for customer support tickets escalated for Engineering review and resolution.   Required Qualifications:Demonstrable minimum 3 years+ experience in Testing network products for a networking vendorStrong understanding of network design principles, L2/L3 protocols and routing architecturesDemonstrable capabilities with popular OS platforms (Linux as must, Windows/Android preferrable), virtualisation stacks (ESXi and KVM), API integrations both proprietary and open source.Proficient in scripting languages (Python preferred)Work as a team member and deliver high quality softwareA fast learner, one who stays up to date with new technologiesExperience in Agile development; Confluence/JIRA and Jenkin toolingGood communications skills with the ability to articulate complex solutions simply and concisely stakeholders as required.Demonstrate resilience in a high paced start-up working environment, with a creative, entrepreneurial, and can-do attitude. The following experience will be considered favorably: Understanding of SDN principals desirableKnowledge in hypervisors, containers and cloud environment desirable Perm. Top 5% of Wages in Aus. APPLY NOW! Sydney or Melbourne based. Hybrid Model in either city"
Seek,Data Analyst - Business Intelligence and Data Manager,Capital Logistics,MulgraveMelbourne VIC,https://www.seek.com.au/job/66803704?type=promoted#sol=de01dc032f821e10ec481aa8c3e0e07206876ad1,"ABOUT THE COMPANYCapital Logistics is a leading freight management and supply chain consultancy company, working across all industries and freight profiles. Part of the Capital Group (operating for 30 years as Australia’s largest privately owned metropolitan transport company) The Logistics division designs, deploys and manages supply chain and distribution solutions for it’s diverse range of clients. Our Mulgrave based head office provides a warm, family friendly and close knit working environment. The business prides itself on developing and acquiring market leading technology and employs it’s people from a diverse range of backgrounds. ABOUT THE ROLE Reporting directly to the National Supply Chain Manager, The Data Analyst (Business Intelligence) is responsible for business intelligence development and management. The Data Analyst is supported by the Supply Chain, Software Development and Executive teams to create data channels, enforce data governance, design insightful reports and develop data innovations. Using our data-warehouse infrastructure and multiple data sources (both internal and external) you will utilise reporting software such as Power BI and other visualisation tools to build and develop insightful reports.  The Data Analyst (Business Intelligence) will help provide insights to drive growth in new services, regions and industries. This is an exciting role for an analyst with a growth attitude and a willingness to learn and be challenged.  WHAT YOU WILL DODesign, generate and maintain insightful business intelligence reportsFind and fill data gaps and develop new data channelsUtilise industry data to assist with forecasting, planning and wider business reviewsAssist in data integrity design and train others on proper data managementInnovate for new valuable insights and design new methods to provide key insightsAssist executive team with ad-hoc data requirements Maintain scheduling of reports and ensure accuracyWork with department heads and stakeholders to ensure data needs are been fulfilledAssist the National Supply Chain Manager with data innovation and data planningPerform data gathering exercises from external sources when required to gain industry insightsPresent data findings and summarise for key stakeholders  WHAT YOU WILL BRINGSQL skills and knowledgeMicrosoft Power BI reporting design skillsPython and basic program design skills (desirable)Ability to work autonomously on projects with regular check-insTime management skills to plan for simultaneous long term and short term projectsAbility to communicate well with stakeholders and understand varying needs in relation to data outcomesAbility to manage a small team of direct reportsUnderstanding of wider business data connections WHAT IS ON OFFEROnsite parking at our Mulgrave head officeCompany laptopWork from home when appropriateExceptional growth opportunitiesOwnership of your role and autonomy to innovateTraining, mentoring and guidance Access to industry leading data systemsA position in a well established and still rapidly growing organisationExceptional exposure to one of the worlds largest industries and a diverse range of clients and challengesThis is a rare opportunity for an analyst to join an established, yet rapidly organisation and become part of the growth journey. If you believe you are suited for this opportunity, please address your resume and cover letter to Daniel Kelly – National Supply Chain Manager."
Seek,Data Analyst - Business Intelligence and Data Management,Capital Logistics,MulgraveMelbourne VIC,https://www.seek.com.au/job/66803903?type=promoted#sol=9c2d53387639e1ed3acf5274597f4eeb9729d379,"ABOUT THE COMPANYCapital Logistics is a leading freight management and supply chain consultancy company, working across all industries and freight profiles. Part of the Capital Group (operating for 30 years as Australia’s largest privately owned metropolitan transport company) The Logistics division designs, deploys and manages supply chain and distribution solutions for it’s diverse range of clients. Our Mulgrave based head office provides a warm, family friendly and close knit working environment. The business prides itself on developing and acquiring market leading technology and employs it’s people from a diverse range of backgrounds. ABOUT THE ROLE Reporting directly to the National Supply Chain Manager, The Data Analyst (Business Intelligence) is responsible for business intelligence development and management. The Data Analyst is supported by the Supply Chain, Software Development and Executive teams to create data channels, enforce data governance, design insightful reports and develop data innovations. Using our data-warehouse infrastructure and multiple data sources (both internal and external) you will utilise reporting software such as Power BI and other visualisation tools to build and develop insightful reports.  The Data Analyst (Business Intelligence) will help provide insights to drive growth in new services, regions and industries. This is an exciting role for an analyst with a growth attitude and a willingness to learn and be challenged.  WHAT YOU WILL DODesign, generate and maintain insightful business intelligence reportsFind and fill data gaps and develop new data channelsUtilise industry data to assist with forecasting, planning and wider business reviewsAssist in data integrity design and train others on proper data managementInnovate for new valuable insights and design new methods to provide key insightsAssist executive team with ad-hoc data requirements Maintain scheduling of reports and ensure accuracyWork with department heads and stakeholders to ensure data needs are been fulfilledAssist the National Supply Chain Manager with data innovation and data planningPerform data gathering exercises from external sources when required to gain industry insightsPresent data findings and summarise for key stakeholders  WHAT YOU WILL BRINGSQL skills and knowledgeMicrosoft Power BI reporting design skillsPython and basic program design skills (desirable)Ability to work autonomously on projects with regular check-insTime management skills to plan for simultaneous long term and short term projectsAbility to communicate well with stakeholders and understand varying needs in relation to data outcomesAbility to manage a small team of direct reportsUnderstanding of wider business data connections WHAT IS ON OFFEROnsite parking at our Mulgrave head officeCompany laptopWork from home when appropriateExceptional growth opportunitiesOwnership of your role and autonomy to innovateTraining, mentoring and guidance Access to industry leading data systemsA position in a well established and still rapidly growing organisationExceptional exposure to one of the worlds largest industries and a diverse range of clients and challengesThis is a rare opportunity for an analyst to join an established, yet rapidly organisation and become part of the growth journey. If you believe you are suited for this opportunity, please address your resume and cover letter to Daniel Kelly – National Supply Chain Manager."
Seek,Data Analyst,Pryan Pty Ltd,Canberra ACT,https://www.seek.com.au/job/66981857?type=standout#sol=c301471492e1213a51b12225ff6545bd9ac854b0,"THE OPPORTUNITYPryan is seeking experienced Data Analysts, for our federal Government client, to extract and integrate data from a variety of sources to develop and maintain a range of reports and analytics products for both internal and external stakeholders.12-month daily rate contract with a view to extendOpen to Australian Citizens with a minimum Baseline ClearanceLocated in ACT, NSW or VICABOUT YOUThe successful candidate will have all current and relevant qualifications required for the role in addition to the following:Proficiency in one or more programming languages (particularly SQL, R and/or Python) and the use of Excel to conduct analysis, and access to ABS DataLab environment.Demonstrated experience working with big data sets from a range of structured unstructured sources to draw insights and develop visualisation.Proven ability to interrogate modelling inputs and outputs and prepare analysis and advice.Strong communication and interpersonal skills, including the ability to communicate effectively with senior stakeholders and both technical and non-technical audiences.Ability to work collaboratively and building technical capability and knowledge in a cross-functional team on multiple competing priorities of varying complexity and urgency while sustaining positive team culture.Demonstrated experience in understanding business needs, technical requirements, undertaking business analysis and advising on business process improvements.It is a requirement of the role to hold a current Australian Government Security Clearance (AGSVA) at the minimum Baseline level.ABOUT USPryan is a Canberra based consultancy with a focus on delivering ICT professional services to Federal and State Government in Canberra and across Australia. Pryan have resources in Australian Capital Territory, New South Wales and Queensland and have access to the broader labour market across Australia through our partnering agreements.Pryan actively supports the community in the following four ways:As a proudly majority owned and operated Indigenous enterprise - and Supply Nation registered supplier - we value Aboriginal and Torres Strait Islander heritage, culture and communities. Pryan recognises the value and unique experience of our veterans and encourages employment opportunities for those who have served our country. Pryan is supporter of Veteran’s Employment and encourages the engagement of ex-service staff, as appropriate.   Pryan supports increased flexibility for all our employees and encourage a good work/life balance. Our identity drives us to deliver quality consulting outcomes for customers and in doing so promote talent diversity.WHAT YOU NEED TO DO NOWIf you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV.If this job isn't quite right for you but you are looking for a new position, please contact us at bianca.fong@pryan.com.au for a confidential discussion on your career."
